Dataset ID,Dataset Name,Column,Prediction,Sample
844dbad1-ee1e-44b8-9799-34cb7ed24640,Electric Vehicle Population Data,2020 Census Tract,BAN,"['53061050700', '53067010700', '53067010600', '53061052121', '53033011101']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,DR_NO,SSN,"['231420506', '231505589', '241504067', '211209197', '230406865']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Date Rptd,DATETIME,"['11/28/2022 12:00:00 AM', '11/01/2023 12:00:00 AM',
 '01/17/2022 12:00:00 AM', '03/20/2021 12:00:00 AM',
 '09/02/2023 12:00:00 AM']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,DATE OCC,DATETIME,"['03/01/2020 12:00:00 AM', '07/01/2020 12:00:00 AM',
 '05/17/2020 12:00:00 AM', '04/02/2020 12:00:00 AM',
 '12/31/2020 12:00:00 AM']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,TIME OCC,INTEGER,"['1200', '1620', '1', '1335', '2023']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,AREA,INTEGER,"['2', '6', '14', '11', '15']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,AREA NAME,UNKNOWN,"['Van Nuys', 'Mission', 'N Hollywood', 'West Valley', 'Mission']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Rpt Dist No,INTEGER,"['311', '1849', '1767', '1333', '842']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Part 1-2,INTEGER,"['2', '2', '2', '1', '2']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd,INTEGER,"['310', '354', '510', '354', '354']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd Desc,UNKNOWN,"['THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)',
 'THEFT OF IDENTITY',
 'CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)',
 'THEFT OF IDENTITY', 'THEFT PLAIN - PETTY ($950 & UNDER)']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Mocodes,CREDIT_CARD|INTEGER,"['1906', '1258 0913 0602 0522 0556 0400', '0923', '1822 1402 0344',
 '0344 1302 1307']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Vict Age,INTEGER,"['7', '22', '28', '0', '22']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Vict Sex,UNKNOWN,"['M', 'M', 'M', 'F', 'F']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Vict Descent,UNKNOWN,"['B', 'H', 'H', 'W', 'O']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Premis Cd,INTEGER,"['501', '501', '751', '501', '502']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Premis Desc,UNKNOWN,"['SINGLE FAMILY DWELLING', 'SINGLE FAMILY DWELLING',
 'SINGLE FAMILY DWELLING', 'SIDEWALK',
 'MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Weapon Used Cd,FLOAT,"['511.0', '500.0', '400.0', '400.0', '400.0']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Weapon Desc,UNKNOWN,"['UNKNOWN WEAPON/OTHER WEAPON',
 'STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)',
 'STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)',
 'STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)', 'VEHICLE']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Status,UNKNOWN,"['IC', 'IC', 'AA', 'AA', 'IC']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Status Desc,UNKNOWN,"['Invest Cont', 'Invest Cont', 'Invest Cont', 'Invest Cont', 'Invest Cont']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 1,INTEGER,"['354', '354', '930', '330', '341']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 2,FLOAT,"['860.0', '821.0', '860.0', '860.0', '860.0']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 3,,[]
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 4,,[]
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,LOCATION,UNKNOWN,"['6200    HOLLYWOOD                    BL',
 '400 W  90TH                         ST',
 '1400 W  25TH                         ST',
 '2600    CARMONA                      AV',
 '1900 S  LONGWOOD                     AV']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Cross Street,UNKNOWN,"['43RD                         ST', 'VANOWEN                      AV',
 'GLADYS                       AV', 'WALL', 'INGLEWOOD']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,LAT,FLOAT,"['34.0608', '34.0868', '34.174', '34.2048', '34.3054']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,LON,FLOAT,"['-118.3662', '-118.2827', '-118.3068', '-118.4748', '-118.4313']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,DR_NO,SSN,"['201810154', '220119956', '241504067', '200412582', '211904005']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Date Rptd,DATETIME,"['11/14/2023 12:00:00 AM', '11/28/2022 12:00:00 AM',
 '09/06/2022 12:00:00 AM', '06/21/2022 12:00:00 AM',
 '10/13/2023 12:00:00 AM']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,DATE OCC,DATETIME,"['01/14/2020 12:00:00 AM', '01/01/2020 12:00:00 AM',
 '08/01/2020 12:00:00 AM', '03/15/2020 12:00:00 AM',
 '01/01/2020 12:00:00 AM']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,TIME OCC,INTEGER,"['2200', '1550', '1535', '1425', '1625']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,AREA,INTEGER,"['12', '3', '3', '18', '15']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,AREA NAME,UNKNOWN,"['Mission', 'West Valley', 'Northeast', 'Mission', 'Pacific']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Rpt Dist No,INTEGER,"['774', '317', '842', '1974', '1849']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Part 1-2,INTEGER,"['2', '2', '1', '2', '2']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd,INTEGER,"['420', '354', '354', '354', '510']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd Desc,UNKNOWN,"['THEFT OF IDENTITY', 'VEHICLE - STOLEN', 'THEFT OF IDENTITY',
 'THEFT PLAIN - ATTEMPT', 'THEFT OF IDENTITY']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Mocodes,CREDIT_CARD|INTEGER,"['1300 0344', '0913 1817 1906', '0929 1822', '0100', '1822 0929']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Vict Age,INTEGER,"['18', '0', '23', '42', '15']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Vict Sex,UNKNOWN,"['F', 'F', 'M', 'F', 'M']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Vict Descent,UNKNOWN,"['B', 'O', 'H', 'C', 'B']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Premis Cd,INTEGER,"['501', '101', '102', '101', '502']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Premis Desc,UNKNOWN,"['SINGLE FAMILY DWELLING', 'PARKING LOT', 'SINGLE FAMILY DWELLING',
 'STREET', 'STREET']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Weapon Used Cd,FLOAT,"['307.0', '400.0', '500.0', '400.0', '400.0']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Weapon Desc,UNKNOWN,"['STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)',
 'UNKNOWN WEAPON/OTHER WEAPON', 'VEHICLE', 'UNKNOWN WEAPON/OTHER WEAPON',
 'VERBAL THREAT']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Status,UNKNOWN,"['IC', 'IC', 'IC', 'IC', 'IC']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Status Desc,UNKNOWN,"['Invest Cont', 'Invest Cont', 'Invest Cont', 'Invest Cont', 'Invest Cont']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 1,INTEGER,"['354', '946', '420', '903', '420']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 2,FLOAT,"['860.0', '860.0', '860.0', '860.0', '860.0']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 3,,[]
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 4,,[]
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,LOCATION,UNKNOWN,"['VERMONT                      AV',
 '15400    EL CAJON                     ST',
 '15200    LA MAIDA                     ST',
 '8500    COLUMBUS                     AV',
 '5500 S  VERMONT                      AV']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Cross Street,UNKNOWN,"['43RD                         ST', 'GLADYS                       AV',
 'WALL', 'INGLEWOOD', 'VANOWEN                      AV']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,LAT,FLOAT,"['34.0552', '33.9332', '34.021', '34.0539', '33.9492']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,LON,FLOAT,"['-118.3965', '-118.5906', '-118.4258', '-118.5219', '-118.3225']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,DR_NO,SSN,"['220705246', '211220472', '231808869', '221209581', '221718084']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Date Rptd,DATETIME,"['09/27/2021 12:00:00 AM', '07/06/2022 12:00:00 AM',
 '03/03/2023 12:00:00 AM', '02/08/2023 12:00:00 AM',
 '01/17/2023 12:00:00 AM']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,DATE OCC,DATETIME,"['12/02/2020 12:00:00 AM', '12/01/2020 12:00:00 AM',
 '02/01/2020 12:00:00 AM', '03/10/2020 12:00:00 AM',
 '06/28/2020 12:00:00 AM']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,TIME OCC,INTEGER,"['1200', '805', '900', '1900', '130']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,AREA,INTEGER,"['12', '15', '8', '11', '10']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,AREA NAME,UNKNOWN,"['77th Street', 'Hollywood', 'Southwest', 'West LA', 'N Hollywood']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Rpt Dist No,INTEGER,"['1921', '1555', '291', '1764', '1242']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Part 1-2,INTEGER,"['2', '2', '2', '2', '1']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd,INTEGER,"['354', '354', '354', '420', '420']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd Desc,UNKNOWN,"['THEFT OF IDENTITY', 'THEFT OF IDENTITY',
 'CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)',
 'INTIMATE PARTNER - SIMPLE ASSAULT', 'BIKE - STOLEN']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Mocodes,INTEGER|CREDIT_CARD,"['1309 0400', '0100 0925 0930 1202 1822', '0913 1817 1906', '0929 1822',
 '1822 0930 0929']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Vict Age,INTEGER,"['25', '50', '7', '7', '62']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Vict Sex,UNKNOWN,"['F', 'F', 'M', 'F', 'F']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Vict Descent,UNKNOWN,"['O', 'B', 'H', 'H', 'B']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Premis Cd,INTEGER,"['502', '501', '501', '102', '501']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Premis Desc,UNKNOWN,"['MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)', 'STREET',
 'MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)', 'SINGLE FAMILY DWELLING',
 'SINGLE FAMILY DWELLING']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Weapon Used Cd,FLOAT,"['307.0', '511.0', '511.0', '400.0', '400.0']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Weapon Desc,UNKNOWN,"['STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)',
 'STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)',
 'STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)', 'VERBAL THREAT',
 'STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Status,UNKNOWN,"['IC', 'IC', 'IC', 'IC', 'IC']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Status Desc,UNKNOWN,"['Invest Cont', 'Invest Cont', 'Invest Cont', 'Invest Cont', 'Juv Arrest']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 1,INTEGER,"['354', '343', '762', '330', '354']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 2,FLOAT,"['860.0', '998.0', '821.0', '998.0', '860.0']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 3,,[]
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 4,,[]
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,LOCATION,UNKNOWN,"['9300    TAMPA                        AV',
 'VERMONT                      AV',
 '2600 E  4TH                          ST',
 '2300 S  MEYLER                       ST',
 '100 W  COLDEN                       AV']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Cross Street,UNKNOWN,"['WALL', 'VANOWEN                      AV',
 '43RD                         ST', 'GLADYS                       AV',
 'INGLEWOOD']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,LAT,FLOAT,"['34.021', '34.1146', '34.0608', '34.1084', '34.0395']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,LON,FLOAT,"['-118.3779', '-118.3541', '-118.4635', '-118.4535', '-118.2716']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,DR_NO,SSN,"['221515929', '231210407', '231707687', '220104934', '221917823']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Date Rptd,DATETIME,"['09/06/2022 12:00:00 AM', '04/04/2023 12:00:00 AM',
 '06/15/2022 12:00:00 AM', '07/26/2023 12:00:00 AM',
 '06/28/2022 12:00:00 AM']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,DATE OCC,DATETIME,"['07/09/2020 12:00:00 AM', '04/01/2020 12:00:00 AM',
 '05/08/2020 12:00:00 AM', '07/01/2020 12:00:00 AM',
 '10/30/2020 12:00:00 AM']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,TIME OCC,INTEGER,"['1220', '1700', '430', '1400', '915']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,AREA,INTEGER,"['3', '8', '18', '10', '14']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,AREA NAME,UNKNOWN,"['77th Street', 'Devonshire', 'N Hollywood', 'Mission', 'Rampart']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Rpt Dist No,INTEGER,"['774', '1256', '233', '238', '291']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Part 1-2,INTEGER,"['2', '2', '2', '2', '1']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd,INTEGER,"['440', '354', '903', '354', '354']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd Desc,UNKNOWN,"['THEFT OF IDENTITY', 'THEFT OF IDENTITY',
 'INTIMATE PARTNER - SIMPLE ASSAULT',
 'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD',
 'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Mocodes,CREDIT_CARD|INTEGER,"['1906 1912', '0100 1822 0930 0922', '0930 0929',
 '1251 1258 0913 0400 0500 0522 1817', '1822 1402 0344']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Vict Age,INTEGER,"['39', '9', '40', '-2', '0']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Vict Sex,UNKNOWN,"['F', 'F', 'X', 'F', 'F']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Vict Descent,UNKNOWN,"['X', 'H', 'B', 'H', 'O']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Premis Cd,INTEGER,"['501', '501', '751', '501', '108']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Premis Desc,UNKNOWN,"['SINGLE FAMILY DWELLING', 'STREET', 'PUBLIC STORAGE',
 'MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)', 'CYBERSPACE']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Weapon Used Cd,FLOAT,"['511.0', '400.0', '400.0', '400.0', '511.0']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Weapon Desc,UNKNOWN,"['STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)',
 'STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)', 'VEHICLE',
 'UNKNOWN WEAPON/OTHER WEAPON',
 'STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Status,UNKNOWN,"['IC', 'IC', 'IC', 'IC', 'IC']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Status Desc,UNKNOWN,"['Invest Cont', 'Invest Cont', 'Invest Cont', 'Invest Cont', 'Invest Cont']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 1,INTEGER,"['956', '810', '420', '930', '354']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 2,FLOAT,"['998.0', '821.0', '860.0', '860.0', '860.0']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 3,,[]
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 4,,[]
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,LOCATION,UNKNOWN,"['1900 S  LONGWOOD                     AV',
 '9900    COMPTON                      AV', '200 E  AVENUE 28',
 '1900    TRANSIENT', '2800    COLORADO                     BL']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Cross Street,UNKNOWN,"['INGLEWOOD', '43RD                         ST',
 'GLADYS                       AV', 'VANOWEN                      AV',
 'WALL']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,LAT,FLOAT,"['34.0174', '34.0191', '34.1192', '34.0552', '34.0337']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,LON,FLOAT,"['-118.4387', '-118.2621', '-118.2559', '-118.379', '-118.2093']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,DR_NO,SSN,"['230714162', '231205231', '231420506', '221515929', '221713038']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Date Rptd,DATETIME,"['09/09/2020 12:00:00 AM', '09/06/2022 12:00:00 AM',
 '08/31/2022 12:00:00 AM', '06/07/2023 12:00:00 AM',
 '05/19/2022 12:00:00 AM']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,DATE OCC,DATETIME,"['02/02/2020 12:00:00 AM', '01/01/2020 12:00:00 AM',
 '12/27/2020 12:00:00 AM', '09/11/2020 12:00:00 AM',
 '01/01/2020 12:00:00 AM']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,TIME OCC,INTEGER,"['2300', '609', '2000', '1200', '1335']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,AREA,INTEGER,"['3', '2', '2', '16', '2']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,AREA NAME,UNKNOWN,"['N Hollywood', 'Hollenbeck', '77th Street', 'Devonshire', 'Rampart']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Rpt Dist No,INTEGER,"['1144', '1954', '396', '1826', '783']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Part 1-2,INTEGER,"['2', '1', '1', '1', '1']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd,INTEGER,"['354', '813', '354', '343', '354']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd Desc,UNKNOWN,"['THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)',
 'THEFT OF IDENTITY', 'LETTERS, LEWD  -  TELEPHONE CALLS, LEWD', 'ROBBERY',
 'THEFT OF IDENTITY']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Mocodes,INTEGER|CREDIT_CARD,"['0416', '0344', '1612 0385', '2000 1813 0913 0416', '1309 0400']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Vict Age,INTEGER,"['0', '18', '46', '0', '64']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Vict Sex,UNKNOWN,"['M', 'M', 'F', 'M', 'F']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Vict Descent,UNKNOWN,"['H', 'O', 'H', 'O', 'W']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Premis Cd,INTEGER,"['501', '501', '108', '501', '504']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Premis Desc,UNKNOWN,"['SINGLE FAMILY DWELLING', 'SINGLE FAMILY DWELLING',
 'SINGLE FAMILY DWELLING', 'SINGLE FAMILY DWELLING',
 'SINGLE FAMILY DWELLING']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Weapon Used Cd,FLOAT,"['400.0', '500.0', '511.0', '400.0', '400.0']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Weapon Desc,UNKNOWN,"['STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)',
 'STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)',
 'STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)',
 'STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)', 'VERBAL THREAT']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Status,UNKNOWN,"['IC', 'IC', 'IC', 'IC', 'IC']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Status Desc,UNKNOWN,"['Invest Cont', 'Invest Cont', 'Invest Cont', 'Invest Cont', 'Invest Cont']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 1,INTEGER,"['354', '626', '354', '354', '330']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 2,FLOAT,"['860.0', '860.0', '860.0', '821.0', '998.0']"
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 3,,[]
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,Crm Cd 4,,[]
694609f9-efa2-4cc6-ac94-acf083cf57b7,Crime Data from 2020 to Present,LOCATION,UNKNOWN,"['5700    COLFAX                       AV',
 '7500    LAUREL CANYON                BL',
 '300    VERNON                       AV',
 '500 W  108TH                        ST',
 '8300 S  HARVARD                      BL']"
